id_cliente,nombre,email,ciudad,zona,segmento,fecha_registro
C04751,  Wendolin Delia Franco  ,mitzyabrego@example.com,Vieja Kenya,Norte,Premium,2023-04-22
C04752,María Luisa Sandoval Madrigal,patricia84@example.com,Vieja República Popular Democrática de Corea,Oeste,Premium,2023-03-30
C04753,Dr. César Duarte,ffranco@example.com,Vieja Malta,Oeste,ocasional,2023-10-17
C04754,Gustavo Homero Preciado Sotelo,iguillen@example.com,San Gustavo los altos,Oeste,ocasional,2022-09-06
C04755,Josefina Caballero Garica,raquel05@example.com,Nueva Cuba,Norte,Ocasional,2024-07-11
C04756,Modesto Díaz,felixdel-valle@example.org,Vieja Kazajstán,Sur,Regular,2023-08-08
C04757,Aldo Gerardo Peres Carvajal,pamelarios@example.org,Vieja Tuvalu,Este,Regular,2022-05-23
C04758,Dra. Claudia Holguín,maria-cristina34@example.net,Vieja Italia,Centro,Premium,2024-09-18
C04759,Karina Zoé Rubio Rivera,francisco19@example.net,San Alta  Gracia los altos,Este,Ocasional,2022-09-09
C04760,Alvaro Elias Mejía,amayaesther@example.com,San Enrique de la Montaña,Centro,Premium,2022-12-18
C04761,Benjamín Ernesto Perea,manzanaresjeronimo@example.net,San Felipe los bajos,Sur,Regular,2022-05-01
C04762,Fidel Augusto Peña,,San Reina de la Montaña,Sur,Ocasional,2023-07-03
C04763,Conchita Magdalena Zarate,marthaochoa@example.org,Nueva China,Sur,REGULAR,2024-03-18
C04764,Rubén Cotto Alfaro,ericcarvajal@example.org,San Helena los bajos,Norte,Premium,2025-03-05
C04765,Mario Vergara,mateoorellana@example.org,San David los altos,Oeste,Premiun,2024-04-29
C04766,Pablo Laboy,jesusballesteros@example.org,San Rufino los altos,Este,Premium,2021-08-13
C04767,Zoé Nancy de la Crúz Verduzco,duenasaida@example.org,San Alicia de la Montaña,Centro,Premium,2022-03-04
C04768,  Germán Gregorio Véliz  ,galvanjaime@example.org,Nueva Papua Nueva Guinea,Este,Ocasional,2023-03-23
C04769,Sr. Aldo Mojica,oesquivel@example.org,Nueva Samoa,Sur,Regular,2024-07-17
C04770,Socorro Violeta Prado Guajardo,burgosalicia@example.org,San Aldo los bajos,Norte,Ocasional,2023-11-22
C04771,Hugo Palomo Ramírez,linda57@example.net,San Ernesto los altos,Norte,REGULAR,2021-12-21
C04772,Adán Grijalva,noemifajardo@example.net,Nueva Belarús,Centro,Premium,2024-05-13
C04773,Berta Mares,rodrigo41@example.com,San Genaro de la Montaña,Norte,REGULAR,2023-09-04
C04774,  Dr. Nicolás Romero  ,ericromero@example.org,Nueva Líbano,Sur,ocasional,2025-05-25
C04775,Débora Negrón Girón,ivan95@example.com,Vieja Japón,Sur,REGULAR,2023-08-24
C04776,Dulce María Paola Palomino,cantujesus@example.com,Vieja República Checa,Este,Premium,2023-11-12
C04777,Estela Aguilar Holguín,isabel81@example.org,Vieja Costa Rica,Oeste,Ocasional,2023-06-23
C04778,Cristina Flórez,,Vieja Colombia,Sur,ocasional,2025-03-23
C04779,Vanesa Córdova Godoy,evelioquesada@example.net,Vieja Japón,Este,Regular,2025-06-06
C04780,Sonia Cano,kvelazquez@example.com,Vieja Sudáfrica,Sur,Premium,2024-04-26
C04781,Florencia Sáenz de la Rosa,hernande-jesus@example.org,San Cynthia los altos,Este,Ocasional,2024-02-27
C04782,María Cristina Peña,blaboy@example.com,Vieja Togo,Oeste,Premium,2023-10-17
C04783,Emiliano de León,negreteramon@example.net,Vieja Irán,Oeste,REGULAR,2023-01-27
C04784,Dr. Octavio Rodríquez,samaniegoliliana@example.com,San Jacobo los altos,Centro,Premium,2024-04-06
C04785,Lic. Cristian Villanueva,jonasguillen@example.org,San Helena de la Montaña,Sur,Ocasional,2022-06-22
C04786,María Cristina Elena Villanueva,dalia11@example.com,San Juan de la Montaña,Norte,Ocasional,2025-06-30
C04787,Luis Miguel Mateo Villaseñor Ríos,alta-gracia83@example.com,Vieja Nauru,Norte,Regular,2022-06-16
C04788,Sr. Juan Trujillo,luis56@example.com,Nueva Cuba,Sur,Ocacional,2024-11-18
C04789,Sr. Omar Santillán,pedro27@example.org,Nueva Malasia,Norte,Premium,2023-10-09
C04790,Julio Ledesma,aurelio52@example.org,Nueva Mongolia,Centro,Premium,2021-10-27
C04791,Ing. Andrés Arellano,noemileiva@example.net,Nueva Djibouti,Este,Regular,2023-03-08
C04792,Gabriel Nájera Arteaga,curielfidel@example.net,Vieja San Vicente y las Granadinas,Norte,Premium,2024-01-19
C04793,Guillermo Maldonado,xgriego@example.com,San Karla los bajos,Sur,Premium,2024-04-21
C04794,Rufino Caraballo Gutiérrez,quinonesdebora@example.com,San Gerardo los altos,Este,Ocasional,2022-03-02
C04795,Pascual Federico Lerma Madrigal,normaarmendariz@example.net,San Flavio los altos,Sur,Premium,2025-03-23
C04796,Ramón Marrero Reynoso,bmenchaca@example.com,San Amalia los bajos,Este,Premium,2023-12-02
C04797,Raúl Daniel Caraballo Fonseca,quintanillahernan@example.net,San Federico los bajos,Norte,Premium,2024-06-09
C04798,Dra. Bianca Nieto,zolivas@example.net,Vieja Liberia,Norte,Ocasional,2023-03-07
C04799,Augusto Pascual Arellano,ecarrasco@example.net,San Evelio de la Montaña,Este,Regular,2024-04-22
C04800,Alejandro Arriaga,yuridia15@example.net,San Iván los altos,Centro,Regular,2023-11-28
C04801,Sra. Nelly Morales,maria-cristina28@example.com,Vieja Bahrein,Oeste,Regular,2023-09-26
C04802,Ing. Andrea Gonzales,armendarizfrancisca@example.net,Nueva Sierra Leona,Centro,Regular,2022-02-17
C04803,Ing. Dulce Fuentes,jose-manuelcolon@example.com,San Felipe de la Montaña,Este,Regular,2025-05-28
C04804,Dr. Porfirio Aguayo,ernesto97@example.net,San Delia de la Montaña,Centro,Regular,2021-12-08
C04805,Dra. Concepción Menéndez,barriospablo@example.com,Nueva Antigua y Barbuda,Oeste,Premium,2021-09-27
C04806,Sra. Juana Carranza,,Vieja Liechtenstein,Oeste,Ocasional,2024-06-04
C04807,Ignacio Espino,bruno40@example.com,San José Emilio los bajos,Oeste,Premium,2023-12-15
C04808,Caridad Débora Espino,guillermopedroza@example.org,San Eugenio de la Montaña,Centro,Ocacional,2025-03-28
C04809,Silvano Cruz,salazarflorencia@example.net,San Sergio los bajos,Centro,Regular,2023-11-10
C04810,Ana Regalado,,Nueva Estados Unidos de América,Oeste,Regular,2025-04-09
C04811,Armando Eugenio Arreola,sessa96@example.net,San Oswaldo los altos,Sur,Regular,2024-02-18
C04812,René Fernando Espino,santacruzilse@example.com,San Rebeca los altos,Oeste,Premium,2022-11-18
C04813,Dr. Isaac Villarreal,ricojose-maria@example.net,Vieja Guinea Ecuatorial,Oeste,Ocasional,2024-12-03
C04814,Dulce María Ofelia Benavides Elizondo,longoriagilberto@example.net,San Tomás los altos,Centro,Ocasional,2023-03-27
C04815,Rafaél García,cynthia11@example.net,Vieja Cabo Verde,Oeste,Ocasional,2022-07-21
C04816,Ing. Uriel Tello,jjaramillo@example.org,San Horacio los altos,Sur,Premium,2022-04-21
C04817,Paola Saavedra,lespino@example.org,San Ángel los altos,Sur,Premium,2023-02-09
C04818,Eugenia Garrido,raeljulio@example.net,Nueva Malta,Norte,Premium,2021-11-15
C04819,Diego Romo Herrera,jossaucedo@example.org,San Natalia de la Montaña,Este,Regular,2024-02-29
C04820,Hilda Miriam Guevara Ledesma,jecheverria@example.net,Nueva Turquía,Este,Regular,2022-08-09
C04821,Antonio José Valles Suárez,dulce-maria30@example.net,Vieja Marruecos,Centro,Premium,2021-07-31
C04822,Wilfrido Luis Manuel Adame Madera,fernandezgilberto@example.net,San Dalia de la Montaña,Centro,Regular,2023-09-10
C04823,Ing. Guillermo Tejada,tejadadalia@example.com,San Karla los altos,Oeste,Regular,2021-11-03
C04824,Srita. Conchita Tamez,conchita40@example.com,Nueva Dinamarca,Centro,Ocasional,2023-04-10
C04825,Pascual Ortiz Orosco,uribejuan@example.com,San Alonso los bajos,Este,Ocasional,2023-11-07
C04826,Pilar Lorena Bueno,timoteocisneros@example.net,Vieja Trinidad y Tabago,Este,Regular,2023-09-26
C04827,Jacinto Germán Prieto,wmoreno@example.net,San Hugo los altos,Norte,Regular,2021-12-02
C04828,Judith Victoria Rosario,beatriz73@example.org,Nueva Somalia,Oeste,Regular,2023-01-30
C04829,Abril Rodrígez Piña,adrianagranados@example.net,Vieja Burkina Faso,Centro,Regular,2024-05-01
C04830,Santiago Jurado Quezada,graciela11@example.com,Nueva Túnez,Centro,Ocasional,2025-05-12
C04831,Gerardo Javier Ocampo,ayalamauro@example.net,Nueva Serbia,Norte,Regular,2023-12-16
C04832,Sr. Ramiro Ulibarri,jos28@example.net,Nueva Uganda,Sur,Regular,2023-10-25
C04833,Alta  Gracia Amalia Chávez,francisco-javierquintana@example.net,San Carlos los altos,Oeste,Regular,2025-04-14
C04834,Víctor Henríquez,whinojosa@example.com,San Esmeralda los altos,Sur,Regular,2025-05-11
C04835,Israel Hurtado,guillermo97@example.org,San Margarita los altos,Sur,Regular,2021-09-20
C04836,Lilia Terán Galindo,eugenio90@example.com,San Citlali de la Montaña,Sur,Ocasional,2023-10-26
C04837,  Sr. Diego Galván  ,federicoanguiano@example.com,Vieja República Federal Democrática de Nepal,Este,Ocasional,2024-09-30
C04838,Mariana Daniela Pacheco Villarreal,guillermo96@example.com,Nueva Santo Tomé y Príncipe,Sur,Premium,2025-01-14
C04839,  Israel Alba Lozada  ,villagomezmiguel@example.net,Vieja Federación de Rusia,Norte,Ocasional,2022-03-11
C04840,Sra. Carla Barrios,ocampocristal@example.com,San Alonso de la Montaña,Oeste,Regular,2024-08-06
C04841,Ángel Zacarías del Valle Villagómez,diazjose-luis@example.net,Nueva Swazilandia,Oeste,Premium,2024-01-20
C04842,Aldo Posada Rivera,maria-teresa34@example.org,San Angélica los altos,Centro,Ocasional,2022-06-05
C04843,Teresa Sáenz Altamirano,fvega@example.com,Vieja República Árabe Siria,Este,Regular,2022-11-11
C04844,Rebeca Bermúdez,kcervantes@example.com,Nueva Camerún,Este,Ocasional,2024-03-03
C04845,  Liliana Laura Ojeda  ,jorge-luis34@example.com,San Amalia de la Montaña,Este,Premium,2025-01-01
C04846,Srita. Emilia Lerma,cristian92@example.org,San Reynaldo los altos,Oeste,Premium,2023-01-08
C04847,Barbara Sessa Carreón Abreu,nyanez@example.net,Vieja Jordania,Centro,Regular,2024-11-20
C04848,Arturo Claudio Rolón Lovato,,San Ruby de la Montaña,Centro,Ocasional,2022-11-26
C04849,Alicia Karina Zambrano Villareal,mbernal@example.org,San Amelia los bajos,Norte,Premium,2024-07-01
C04850,Dr. Salvador Batista,pinadaniela@example.net,Nueva Japón,Sur,Ocasional,2022-05-29
C04851,Alfonso Medina Luevano,,Nueva Mauricio,Sur,Regular,2022-03-28
C04852,Sr. Aurelio Pelayo,umuniz@example.net,Nueva Uganda,Oeste,Ocasional,2024-04-03
C04853,Josefina Anabel Anaya Téllez,alvarezitzel@example.net,San Emiliano los altos,Este,Ocasional,2025-06-20
C04854,  Karla Rolón Serna  ,lopezdaniel@example.com,San Itzel los bajos,Norte,Ocasional,2024-11-22
C04855,Jerónimo Serna,dsanchez@example.net,San Ana los bajos,Centro,Ocasional,2022-03-23
C04856,Uriel Jaime,,San Abraham los bajos,Norte,Regular,2025-02-06
C04857,Camilo Aldo Niño,renato02@example.net,San Elvia de la Montaña,Este,Regular,2025-07-14
C04858,Uriel Martín Villagómez Cantú,sescobedo@example.com,San Adalberto de la Montaña,Este,Premium,2023-08-12
C04859,José Luis Villarreal,vergarageronimo@example.org,Vieja República Federal Democrática de Nepal,Este,Regular,2025-03-30
C04860,Magdalena Carbajal,german87@example.com,Vieja Bhután,Sur,Premium,2022-03-13
C04861,Dr. Rubén Jasso,duenasluz@example.net,Nueva Micronesia,Este,Ocasional,2023-09-14
C04862,Jesús Israel Barragán Figueroa,raquelguevara@example.net,Nueva Barbados,Este,Premium,2022-02-15
C04863,Ana María Graciela Rivero,holguinguillermo@example.com,San Jacinto los altos,Norte,Regular,2021-08-13
C04864,Víctor Mariano Rojo,aracelinava@example.org,San Pablo los altos,Centro,Ocasional,2024-08-31
C04865,Dulce María Nancy Nájera,patriciomendez@example.com,Nueva Sudán,Centro,Premium,2022-08-24
C04866,Cristian Eloy Guerrero Sotelo,marisol11@example.net,Nueva Italia,Norte,Ocasional,2021-10-29
C04867,  Israel Raúl Matías  ,alejandraarias@example.net,San Araceli de la Montaña,Centro,Ocasional,2025-06-17
C04868,Hilda Soliz Mateo,jaquelinedominguez@example.net,San Gustavo los altos,Sur,Premium,2024-11-15
C04869,Alfredo Rufino Cepeda,sorialilia@example.com,San Rosa los bajos,Este,Regular,2023-01-14
C04870,Amador Hernán Corrales,fabiola87@example.com,San Aida los bajos,Este,Regular,2022-12-26
C04871,Elisa Itzel Navarro,granadoana@example.net,Nueva Mozambique,Este,Premium,2024-10-07
C04872,Isaac Germán Olivo,blancogustavo@example.org,Vieja Arabia Saudita,Oeste,Premium,2025-02-20
C04873,Liliana Cedillo,dguevara@example.org,San Pablo los altos,Sur,Premium,2022-06-23
C04874,María del Carmen Corona,benavidezmaria-luisa@example.net,Nueva España,Este,Regular,2024-05-16
C04875,  Juan Carlos Orosco  ,lugobenito@example.net,San Marisol los altos,Este,Regular,2025-01-23
C04876,Aurora Adela Chacón Santacruz,wfonseca@example.org,San Carmen los altos,Sur,Ocasional,2023-08-01
C04877,Srita. Mitzy Esquibel,wcordova@example.com,Vieja Botswana,Centro,Premium,2021-09-12
C04878,Reynaldo Tafoya,cocasio@example.net,San Lucía los altos,Sur,Premium,2022-07-05
C04879,Camila Nayeli Pedroza,bernardorincon@example.net,San Claudia los altos,Oeste,Regular,2022-02-12
C04880,Porfirio Griego Terán,pedromadera@example.net,San Homero los altos,Sur,Premium,2022-01-03
C04881,Lucía Tórrez,polancoesparta@example.com,San Laura los bajos,Centro,Premium,2021-09-26
C04882,Olga Luna,arincon@example.org,Vieja Emiratos Árabes Unidos,Sur,Regular,2025-07-04
C04883,  Uriel Juan Carlos Vásquez  ,barbara79@example.org,Nueva Iraq,Oeste,Ocasional,2024-08-18
C04884,Gregorio Villarreal Gonzales,valenzuelaivonne@example.org,San Noelia los altos,Centro,Regular,2025-02-20
C04885,Dra. Ángela Saiz,isabelamontemayor@example.org,San Alma de la Montaña,Oeste,Regular,2022-03-23
C04886,Verónica Carolina Chapa Loya,salinascarla@example.org,San Isaac de la Montaña,Este,Premium,2022-04-06
C04887,Yolanda Becerra,vtoledo@example.org,Nueva Belarús,Norte,Ocasional,2022-11-15
C04888,Rubén Becerra Cano,pichardocristobal@example.net,Vieja Burkina Faso,Norte,Ocasional,2022-06-05
C04889,Dr. Gerardo Medrano,eduardo73@example.net,Nueva Islas Marshall,Norte,Regular,2024-04-03
C04890,Irma Becerra,dario33@example.org,Vieja Uganda,Norte,Premium,2022-12-26
C04891,Lic. Serafín Rendón,marinmauricio@example.net,Nueva Belice,Norte,Regular,2021-11-05
C04892,Sra. Paulina Mares,papodaca@example.com,Nueva Austria,Sur,Ocasional,2024-03-27
C04893,Renato Alcántar,luis88@example.org,San Bianca los altos,Oeste,Ocasional,2024-06-16
C04894,Liliana Grijalva Aguilera,daliavalverde@example.com,Vieja Islas Marshall,Este,ocasional,2024-05-08
C04895,Judith Esparta Reyes Ceballos,,San José Eduardo los altos,Este,Ocasional,2023-05-17
C04896,Dra. Sofía Rodríguez,ude-leon@example.net,Vieja Guinea,Norte,Premiun,2022-11-07
C04897,Eva Salas Valentín,conchita60@example.com,San Alicia los bajos,Sur,Premium,2023-01-15
C04898,Lic. Abigail Bañuelos,ucasanova@example.org,San Arturo los altos,Norte,Ocasional,2023-10-15
C04899,Ing. Luz Arias,brionesitzel@example.org,San Eric de la Montaña,Norte,Ocasional,2024-11-08
C04900,Sessa Rosario Almaraz,lorta@example.org,San Lucía los altos,Este,ocasional,2023-02-03
C04901,María del Carmen Centeno Santillán,catalinacasanova@example.com,San Julio de la Montaña,Sur,Regular,2023-10-22
C04902,Reynaldo del Río,carvajalana-luisa@example.org,Nueva Ghana,Norte,Premium,2023-05-09
C04903,Sessa María José Solorzano,modesto20@example.net,Nueva Kirguistán,Sur,Ocasional,2024-10-26
C04904,Augusto Carlos Zedillo,raelfrancisca@example.org,San Yuridia los altos,Centro,Regular,2023-04-11
C04905,Tania Ramírez,ramiro96@example.net,Vieja Colombia,Centro,ocasional,2023-09-07
C04906,Felix Luis Manuel Mota Lovato,gonzalonieto@example.org,San Irene los altos,Centro,Premium,2024-07-05
C04907,Ing. Agustín Bonilla,uruelas@example.org,San Dolores de la Montaña,Oeste,ocasional,2025-06-03
C04908,Conchita María Luisa Lomeli,sandrabotello@example.com,Nueva Lituania,Norte,Ocasional,2025-03-17
C04909,José Eduardo Francisco Rivera Gollum,maria-cristina19@example.net,San Claudia los bajos,Norte,Ocasional,2022-07-01
C04910,Indira Lucía Orozco Trejo,ramiroleyva@example.net,Nueva Barbados,Sur,Premiun,2021-07-16
C04911,Lucas Humberto Alejandro Armenta,sofia07@example.org,Vieja Guyana,Centro,Premium,2022-05-07
C04912,Srita. Estefanía Gamez,concepcion04@example.org,San Lucas de la Montaña,Centro,Regular,2023-05-19
C04913,Gilberto Ignacio Lucio,natividad82@example.org,Nueva Singapur,Norte,Premium,2024-12-10
C04914,Cynthia Vergara Segura,fidelpaez@example.net,Vieja Bahamas,Norte,Ocasional,2024-12-13
C04915,Barbara Minerva Arteaga,xzarate@example.com,Nueva San Vicente y las Granadinas,Oeste,Regular,2022-06-19
C04916,Beatriz Cintrón,auroratovar@example.net,San Delia los bajos,Norte,Premium,2023-01-06
C04917,Aurora Emilia Saldaña,kabrego@example.org,Nueva Madagascar,Norte,Regular,2022-12-05
C04918,Homero Eduardo Loya,genarogarcia@example.net,Nueva Guinea,Oeste,Premium,2021-07-16
C04919,Estela Perla Alcaraz,gollumlilia@example.net,San Estela los bajos,Norte,Ocasional,2023-08-30
C04920,Octavio Chapa Barela,rcavazos@example.org,San Pamela de la Montaña,Sur,Ocasional,2024-09-12
C04921,Cristian del Río Granado,jaime72@example.org,Nueva Letonia,Sur,Premiun,2023-09-12
C04922,Clara Velázquez Quintanilla,floresaurora@example.com,Vieja Namibia,Este,Regular,2022-11-17
C04923,José Manuél Concepción Mares,adangamez@example.com,San Federico los bajos,Este,REGULAR,2024-12-28
C04924,Alfredo Alejandro Bahena,diazjorge@example.net,San Arturo de la Montaña,Norte,ocasional,2023-11-02
C04925,Yolanda Lucía Mondragón Moya,fruelas@example.org,San Úrsula los bajos,Centro,Premium,2023-12-18
C04926,Sra. Leticia Cervántez,pascual23@example.net,San Caridad los altos,Oeste,Ocasional,2021-12-08
C04927,Samuel Mendoza,valenzuelamariano@example.org,Vieja Vietman,Centro,Ocasional,2024-10-19
C04928,Gustavo Jesús del Valle Toro,cazaresvioleta@example.net,San Gilberto los altos,Oeste,Premium,2024-05-03
C04929,Esmeralda Cedillo,iresendez@example.net,Nueva Cuba,Oeste,Premium,2024-04-27
C04930,Marisela Macías,octavio58@example.org,Vieja Guyana,Norte,Ocasional,2021-10-03
C04931,Jerónimo Víctor Fernández,teodoro72@example.org,Nueva Uzbekistán,Oeste,Premium,2023-04-15
C04932,Javier Benito Viera,raquelguzman@example.net,Vieja Tonga,Centro,Premium,2023-01-18
C04933,Blanca Ariadna Feliciano,benjamin03@example.net,Nueva India,Sur,Ocasional,2023-04-24
C04934,Linda Sanches,guadalupezamudio@example.net,Nueva Grecia,Norte,Regular,2022-05-05
C04935,Lic. Lourdes Polanco,alonsoespinal@example.org,San José Eduardo de la Montaña,Este,Premium,2025-06-19
C04936,Gloria Aparicio,huertagloria@example.net,San José María los altos,Oeste,Ocasional,2023-09-18
C04937,Emiliano Briones,lozanoeloy@example.com,Nueva Nigeria,Centro,Ocasional,2022-01-24
C04938,  Srita. Hilda Chavarría  ,de-la-oolga@example.org,Nueva República Democrática del Congo,Sur,Ocasional,2022-09-20
C04939,Celia Sandoval Franco,mendezesmeralda@example.net,San Eugenio de la Montaña,Oeste,Premium,2022-07-27
C04940,Lic. Sandra Bustamante,zarellano@example.com,Nueva Namibia,Norte,Premium,2025-03-31
C04941,Delia Judith Terán,espartacolon@example.com,Vieja Uruguay,Este,Premium,2021-11-26
C04942,Juan Carlos Darío Orta,pascual92@example.org,San Jaime de la Montaña,Oeste,Ocasional,2021-12-04
C04943,Sra. Reina Meléndez,fabiola23@example.org,Vieja Uzbekistán,Sur,Regular,2021-11-08
C04944,  Ricardo Bernabé de la O Viera  ,lguerra@example.org,San Ana Luisa los altos,Centro,Premium,2022-06-26
C04945,Rolando Darío Cervantes Iglesias,paulinavillalobos@example.org,San Eugenia los bajos,Norte,Premium,2023-02-14
C04946,Diana Apodaca,mrodrigez@example.org,San Catalina los altos,Este,Premium,2023-10-17
C04947,Genaro Ramón Bahena,arredondoteodoro@example.org,Nueva Bulgaria,Centro,Ocasional,2023-01-24
C04948,Sr. Claudio Valles,vicente68@example.net,San Marisol los altos,Sur,Ocacional,2025-01-03
